2017.12.12,2605000,16000,2591000,2605000,2583000,175301,True
2017.12.11,2589000,11000,2600000,2602000,2575000,162517,False
2017.12.08,2600000,63000,2568000,2600000,2552000,225809,True
2017.12.07,2537000,36000,2502000,2549000,2501000,221312,True
2017.12.06,2501000,62000,2563000,2578000,2501000,217784,False
2017.12.05,2563000,4000,2530000,2565000,2514000,186531,False
2017.12.04,2567000,25000,2542000,2567000,2501000,297301,True
2017.12.01,2542000,2000,2540000,2589000,2540000,257372,True
2017.11.30,2540000,90000,2540000,2593000,2510000,592683,False
2017.11.29,2630000,34000,2660000,2662000,2625000,191805,False
2017.11.28,2664000,32000,2635000,2664000,2586000,269988,True
2017.11.27,2632000,141000,2768000,2768000,2632000,362578,False
2017.11.24,2773000,8000,2765000,2775000,2759000,90724,True
2017.11.23,2765000,33000,2798000,2799000,2751000,125458,False
2017.11.22,2798000,34000,2799000,2810000,2781000,159059,True
2017.11.21,2764000,4000,2770000,2792000,2764000,206494,True
2017.11.20,2760000,31000,2795000,2799000,2760000,189455,False
2017.11.17,2791000,2000,2820000,2844000,2791000,214663,True
2017.11.16,2789000,22000,2772000,2800000,2770000,152814,True
2017.11.15,2767000,29000,2796000,2816000,2766000,176339,False
2017.11.14,2796000,23000,2819000,2837000,2796000,134500,False
2017.11.13,2819000,1000,2820000,2840000,2805000,176133,False
2017.11.10,2820000,3000,2790000,2827000,2789000,134976,True
2017.11.09,2817000,21000,2846000,2846000,2795000,239881,False
2017.11.08,2838000,33000,2805000,2853000,2793000,170404,True
2017.11.07,2805000,14000,2819000,2846000,2793000,149291,False
2017.11.06,2819000,0,2819000,2825000,2767000,180019,True
2017.11.03,2819000,34000,2853000,2857000,2793000,198716,False
2017.11.02,2853000,8000,2875000,2876000,2838000,214421,False
2017.11.01,2861000,107000,2875000,2875000,2809000,290205,True
2017.10.31,2754000,52000,2703000,2772000,2675000,267631,True
2017.10.30,2702000,48000,2689000,2716000,2685000,163923,True
2017.10.27,2654000,34000,2620000,2666000,2607000,147850,True
2017.10.26,2620000,75000,2686000,2695000,2620000,195531,False
2017.10.25,2695000,7000,2702000,2721000,2685000,117657,False
2017.10.24,2702000,13000,2735000,2739000,2702000,116121,False
2017.10.23,2715000,23000,2730000,2732000,2700000,166221,True
2017.10.20,2692000,43000,2640000,2705000,2640000,160541,True
2017.10.19,2649000,89000,2735000,2735000,2649000,242174,False
